2026-08-06 14:45:46,848 | INFO | hyde.loogle.runner | Prepared frozen qasper_64k population documents=23 chunks=3129 labeled_queries=1372
2026-08-06 14:45:46,924 | INFO | hyde.loogle.runner | HyDE generation progress queries=290/1372 cache_hits=290
2026-08-06 14:45:46,924 | INFO | hyde.loogle.runner | HyDE generation progress queries=300/1372 cache_hits=300
2026-08-06 14:45:46,924 | INFO | hyde.loogle.runner | HyDE generation progress queries=310/1372 cache_hits=310
2026-08-06 14:45:46,924 | INFO | hyde.loogle.runner | HyDE generation progress queries=320/1372 cache_hits=320
2026-08-06 14:45:46,924 | INFO | hyde.loogle.runner | HyDE generation progress queries=330/1372 cache_hits=330
2026-08-06 14:45:46,924 | INFO | hyde.loogle.runner | HyDE generation progress queries=340/1372 cache_hits=340
2026-08-06 14:45:46,924 | INFO | hyde.loogle.runner | HyDE generation progress queries=350/1372 cache_hits=350
2026-08-06 14:45:46,924 | INFO | hyde.loogle.runner | HyDE generation progress queries=360/1372 cache_hits=360
2026-08-06 14:45:46,924 | INFO | hyde.loogle.runner | HyDE generation progress queries=370/1372 cache_hits=370
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=380/1372 cache_hits=380
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=390/1372 cache_hits=390
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=400/1372 cache_hits=400
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=410/1372 cache_hits=410
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=420/1372 cache_hits=420
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=430/1372 cache_hits=430
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=440/1372 cache_hits=440
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=450/1372 cache_hits=450
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=460/1372 cache_hits=460
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=470/1372 cache_hits=470
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=480/1372 cache_hits=480
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=490/1372 cache_hits=490
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=500/1372 cache_hits=500
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=510/1372 cache_hits=510
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=520/1372 cache_hits=520
2026-08-06 14:45:46,925 | INFO | hyde.loogle.runner | HyDE generation progress queries=530/1372 cache_hits=530
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=540/1372 cache_hits=540
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=550/1372 cache_hits=550
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=560/1372 cache_hits=560
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=570/1372 cache_hits=570
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=580/1372 cache_hits=580
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=590/1372 cache_hits=590
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=600/1372 cache_hits=600
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=610/1372 cache_hits=610
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=620/1372 cache_hits=620
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=630/1372 cache_hits=630
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=640/1372 cache_hits=640
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=650/1372 cache_hits=650
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=660/1372 cache_hits=660
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=670/1372 cache_hits=670
2026-08-06 14:45:46,926 | INFO | hyde.loogle.runner | HyDE generation progress queries=680/1372 cache_hits=680
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=690/1372 cache_hits=690
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=700/1372 cache_hits=700
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=710/1372 cache_hits=710
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=720/1372 cache_hits=720
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=730/1372 cache_hits=730
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=740/1372 cache_hits=740
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=750/1372 cache_hits=750
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=760/1372 cache_hits=760
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=770/1372 cache_hits=770
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=780/1372 cache_hits=780
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=790/1372 cache_hits=790
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=800/1372 cache_hits=800
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=810/1372 cache_hits=810
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=820/1372 cache_hits=820
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=830/1372 cache_hits=830
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=840/1372 cache_hits=840
2026-08-06 14:45:46,927 | INFO | hyde.loogle.runner | HyDE generation progress queries=850/1372 cache_hits=850
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=860/1372 cache_hits=860
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=870/1372 cache_hits=870
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=880/1372 cache_hits=880
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=890/1372 cache_hits=890
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=900/1372 cache_hits=900
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=910/1372 cache_hits=910
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=920/1372 cache_hits=920
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=930/1372 cache_hits=930
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=940/1372 cache_hits=940
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=950/1372 cache_hits=950
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=960/1372 cache_hits=960
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=970/1372 cache_hits=970
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=980/1372 cache_hits=980
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=990/1372 cache_hits=990
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=1000/1372 cache_hits=1000
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=1010/1372 cache_hits=1010
2026-08-06 14:45:46,928 | INFO | hyde.loogle.runner | HyDE generation progress queries=1020/1372 cache_hits=1020
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1030/1372 cache_hits=1030
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1040/1372 cache_hits=1040
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1050/1372 cache_hits=1050
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1060/1372 cache_hits=1060
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1070/1372 cache_hits=1070
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1080/1372 cache_hits=1080
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1090/1372 cache_hits=1090
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1100/1372 cache_hits=1100
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1110/1372 cache_hits=1110
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1120/1372 cache_hits=1120
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1130/1372 cache_hits=1130
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1140/1372 cache_hits=1140
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1150/1372 cache_hits=1150
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1160/1372 cache_hits=1160
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1170/1372 cache_hits=1170
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1180/1372 cache_hits=1180
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1190/1372 cache_hits=1190
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1200/1372 cache_hits=1200
2026-08-06 14:45:46,929 | INFO | hyde.loogle.runner | HyDE generation progress queries=1210/1372 cache_hits=1210
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1220/1372 cache_hits=1220
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1230/1372 cache_hits=1230
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1240/1372 cache_hits=1240
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1250/1372 cache_hits=1250
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1260/1372 cache_hits=1260
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1270/1372 cache_hits=1270
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1280/1372 cache_hits=1280
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1290/1372 cache_hits=1290
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1300/1372 cache_hits=1300
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1310/1372 cache_hits=1310
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1320/1372 cache_hits=1320
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1330/1372 cache_hits=1330
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1340/1372 cache_hits=1340
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1350/1372 cache_hits=1350
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1360/1372 cache_hits=1360
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1370/1372 cache_hits=1370
2026-08-06 14:45:46,930 | INFO | hyde.loogle.runner | HyDE generation progress queries=1372/1372 cache_hits=1372
2026-08-06 14:45:50,701 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen3-Embedding-8B/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-06 14:45:50,701 | WARNING | huggingface_hub.utils._http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-06 14:45:50,707 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Qwen/Qwen3-Embedding-8B/1d8ad4ca9b3dd8059ad90a75d4983776a23d44af/config.json "HTTP/1.1 200 OK"
2026-08-06 14:45:50,820 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen3-Embedding-8B/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-06 14:45:50,826 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Qwen/Qwen3-Embedding-8B/1d8ad4ca9b3dd8059ad90a75d4983776a23d44af/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-06 14:45:50,942 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen3-Embedding-8B/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-06 14:45:51,061 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen3-Embedding-8B/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-06 14:45:51,725 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen3-Embedding-8B "HTTP/1.1 200 OK"
2026-08-06 14:45:51,833 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen3-Embedding-8B/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-06 14:45:51,840 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/Qwen/Qwen3-Embedding-8B/1d8ad4ca9b3dd8059ad90a75d4983776a23d44af/config.json "HTTP/1.1 200 OK"
Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights:   4%|▍         | 15/398 [00:00<00:02, 130.40it/s]Loading weights:  12%|█▏        | 48/398 [00:00<00:01, 238.79it/s]Loading weights:  20%|██        | 81/398 [00:00<00:01, 278.43it/s]Loading weights:  28%|██▊       | 113/398 [00:00<00:00, 289.38it/s]Loading weights:  36%|███▌      | 143/398 [00:00<00:00, 289.84it/s]Loading weights:  44%|████▍     | 176/398 [00:00<00:00, 301.55it/s]Loading weights:  52%|█████▏    | 208/398 [00:00<00:00, 306.19it/s]Loading weights:  60%|██████    | 239/398 [00:00<00:00, 303.50it/s]Loading weights:  68%|██████▊   | 270/398 [00:00<00:00, 303.70it/s]Loading weights:  76%|███████▌  | 302/398 [00:01<00:00, 306.15it/s]Loading weights:  84%|████████▍ | 335/398 [00:01<00:00, 311.36it/s]Loading weights:  92%|█████████▏| 368/398 [00:01<00:00, 314.84it/s]Loading weights: 100%|██████████| 398/398 [00:01<00:00, 302.14it/s]
2026-08-06 14:50:26,323 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=1/1372
2026-08-06 14:50:30,330 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=10/1372
2026-08-06 14:50:33,288 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=20/1372
2026-08-06 14:50:36,907 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=30/1372
2026-08-06 14:50:40,214 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=40/1372
2026-08-06 14:50:43,886 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=50/1372
2026-08-06 14:50:46,518 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=60/1372
2026-08-06 14:50:49,581 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=70/1372
2026-08-06 14:50:52,734 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=80/1372
2026-08-06 14:50:55,795 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=90/1372
2026-08-06 14:50:59,406 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=100/1372
2026-08-06 14:51:02,512 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=110/1372
2026-08-06 14:51:05,020 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=120/1372
2026-08-06 14:51:07,712 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=130/1372
2026-08-06 14:51:10,287 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=140/1372
2026-08-06 14:51:13,091 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=150/1372
2026-08-06 14:51:15,951 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=160/1372
2026-08-06 14:51:18,824 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=170/1372
2026-08-06 14:51:22,427 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=180/1372
2026-08-06 14:51:25,429 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=190/1372
2026-08-06 14:51:28,262 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=200/1372
2026-08-06 14:51:31,572 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=210/1372
2026-08-06 14:51:33,983 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=220/1372
2026-08-06 14:51:37,358 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=230/1372
2026-08-06 14:51:40,341 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=240/1372
2026-08-06 14:51:43,630 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=250/1372
2026-08-06 14:51:46,578 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=260/1372
2026-08-06 14:51:49,513 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=270/1372
2026-08-06 14:51:52,196 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=280/1372
2026-08-06 14:51:54,966 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=290/1372
2026-08-06 14:51:57,890 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=300/1372
2026-08-06 14:52:01,163 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=310/1372
2026-08-06 14:52:05,017 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=320/1372
2026-08-06 14:52:08,033 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=330/1372
2026-08-06 14:52:11,120 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=340/1372
2026-08-06 14:52:14,156 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=350/1372
2026-08-06 14:52:17,469 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=360/1372
2026-08-06 14:52:20,259 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=370/1372
2026-08-06 14:52:23,123 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=380/1372
2026-08-06 14:52:26,603 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=390/1372
2026-08-06 14:52:29,705 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=400/1372
2026-08-06 14:52:33,233 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=410/1372
2026-08-06 14:52:37,404 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=420/1372
2026-08-06 14:52:40,106 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=430/1372
2026-08-06 14:52:42,885 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=440/1372
2026-08-06 14:52:46,650 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=450/1372
2026-08-06 14:52:49,283 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=460/1372
2026-08-06 14:52:52,369 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=470/1372
2026-08-06 14:52:55,701 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=480/1372
2026-08-06 14:52:58,398 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=490/1372
2026-08-06 14:53:01,771 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=500/1372
2026-08-06 14:53:04,988 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=510/1372
2026-08-06 14:53:07,971 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=520/1372
2026-08-06 14:53:11,300 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=530/1372
2026-08-06 14:53:14,406 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=540/1372
2026-08-06 14:53:16,897 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=550/1372
2026-08-06 14:53:20,229 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=560/1372
2026-08-06 14:53:23,844 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=570/1372
2026-08-06 14:53:27,041 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=580/1372
2026-08-06 14:53:29,662 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=590/1372
2026-08-06 14:53:32,770 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=600/1372
2026-08-06 14:53:35,831 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=610/1372
2026-08-06 14:53:38,414 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=620/1372
2026-08-06 14:53:41,265 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=630/1372
2026-08-06 14:53:44,207 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=640/1372
2026-08-06 14:53:47,607 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=650/1372
2026-08-06 14:53:50,476 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=660/1372
2026-08-06 14:53:53,444 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=670/1372
2026-08-06 14:53:56,726 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=680/1372
2026-08-06 14:53:59,249 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=690/1372
2026-08-06 14:54:02,029 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=700/1372
2026-08-06 14:54:05,741 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=710/1372
2026-08-06 14:54:08,232 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=720/1372
2026-08-06 14:54:11,265 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=730/1372
2026-08-06 14:54:14,160 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=740/1372
2026-08-06 14:54:17,515 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=750/1372
2026-08-06 14:54:20,497 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=760/1372
2026-08-06 14:54:23,566 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=770/1372
2026-08-06 14:54:26,542 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=780/1372
2026-08-06 14:54:29,950 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=790/1372
2026-08-06 14:54:32,670 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=qwen queries=800/1372
