2026-08-06 14:42:50,131 | INFO | hyde.loogle.runner | Prepared frozen qasper_64k population documents=23 chunks=3129 labeled_queries=1372
2026-08-06 14:42:50,207 | INFO | hyde.loogle.runner | HyDE generation progress queries=330/1372 cache_hits=330
2026-08-06 14:42:50,207 | INFO | hyde.loogle.runner | HyDE generation progress queries=340/1372 cache_hits=340
2026-08-06 14:42:50,207 | INFO | hyde.loogle.runner | HyDE generation progress queries=350/1372 cache_hits=350
2026-08-06 14:42:50,207 | INFO | hyde.loogle.runner | HyDE generation progress queries=360/1372 cache_hits=360
2026-08-06 14:42:50,207 | INFO | hyde.loogle.runner | HyDE generation progress queries=370/1372 cache_hits=370
2026-08-06 14:42:50,207 | INFO | hyde.loogle.runner | HyDE generation progress queries=380/1372 cache_hits=380
2026-08-06 14:42:50,207 | INFO | hyde.loogle.runner | HyDE generation progress queries=390/1372 cache_hits=390
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=400/1372 cache_hits=400
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=410/1372 cache_hits=410
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=420/1372 cache_hits=420
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=430/1372 cache_hits=430
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=440/1372 cache_hits=440
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=450/1372 cache_hits=450
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=460/1372 cache_hits=460
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=470/1372 cache_hits=470
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=480/1372 cache_hits=480
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=490/1372 cache_hits=490
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=500/1372 cache_hits=500
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=510/1372 cache_hits=510
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=520/1372 cache_hits=520
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=530/1372 cache_hits=530
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=540/1372 cache_hits=540
2026-08-06 14:42:50,208 | INFO | hyde.loogle.runner | HyDE generation progress queries=550/1372 cache_hits=550
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=560/1372 cache_hits=560
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=570/1372 cache_hits=570
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=580/1372 cache_hits=580
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=590/1372 cache_hits=590
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=600/1372 cache_hits=600
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=610/1372 cache_hits=610
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=620/1372 cache_hits=620
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=630/1372 cache_hits=630
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=640/1372 cache_hits=640
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=650/1372 cache_hits=650
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=660/1372 cache_hits=660
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=670/1372 cache_hits=670
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=680/1372 cache_hits=680
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=690/1372 cache_hits=690
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=700/1372 cache_hits=700
2026-08-06 14:42:50,209 | INFO | hyde.loogle.runner | HyDE generation progress queries=710/1372 cache_hits=710
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=720/1372 cache_hits=720
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=730/1372 cache_hits=730
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=740/1372 cache_hits=740
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=750/1372 cache_hits=750
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=760/1372 cache_hits=760
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=770/1372 cache_hits=770
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=780/1372 cache_hits=780
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=790/1372 cache_hits=790
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=800/1372 cache_hits=800
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=810/1372 cache_hits=810
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=820/1372 cache_hits=820
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=830/1372 cache_hits=830
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=840/1372 cache_hits=840
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=850/1372 cache_hits=850
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=860/1372 cache_hits=860
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=870/1372 cache_hits=870
2026-08-06 14:42:50,210 | INFO | hyde.loogle.runner | HyDE generation progress queries=880/1372 cache_hits=880
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=890/1372 cache_hits=890
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=900/1372 cache_hits=900
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=910/1372 cache_hits=910
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=920/1372 cache_hits=920
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=930/1372 cache_hits=930
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=940/1372 cache_hits=940
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=950/1372 cache_hits=950
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=960/1372 cache_hits=960
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=970/1372 cache_hits=970
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=980/1372 cache_hits=980
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=990/1372 cache_hits=990
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=1000/1372 cache_hits=1000
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=1010/1372 cache_hits=1010
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=1020/1372 cache_hits=1020
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=1030/1372 cache_hits=1030
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=1040/1372 cache_hits=1040
2026-08-06 14:42:50,211 | INFO | hyde.loogle.runner | HyDE generation progress queries=1050/1372 cache_hits=1050
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1060/1372 cache_hits=1060
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1070/1372 cache_hits=1070
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1080/1372 cache_hits=1080
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1090/1372 cache_hits=1090
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1100/1372 cache_hits=1100
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1110/1372 cache_hits=1110
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1120/1372 cache_hits=1120
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1130/1372 cache_hits=1130
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1140/1372 cache_hits=1140
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1150/1372 cache_hits=1150
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1160/1372 cache_hits=1160
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1170/1372 cache_hits=1170
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1180/1372 cache_hits=1180
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1190/1372 cache_hits=1190
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1200/1372 cache_hits=1200
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1210/1372 cache_hits=1210
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1220/1372 cache_hits=1220
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1230/1372 cache_hits=1230
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1240/1372 cache_hits=1240
2026-08-06 14:42:50,212 | INFO | hyde.loogle.runner | HyDE generation progress queries=1250/1372 cache_hits=1250
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1260/1372 cache_hits=1260
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1270/1372 cache_hits=1270
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1280/1372 cache_hits=1280
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1290/1372 cache_hits=1290
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1300/1372 cache_hits=1300
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1310/1372 cache_hits=1310
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1320/1372 cache_hits=1320
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1330/1372 cache_hits=1330
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1340/1372 cache_hits=1340
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1350/1372 cache_hits=1350
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1360/1372 cache_hits=1360
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1370/1372 cache_hits=1370
2026-08-06 14:42:50,213 | INFO | hyde.loogle.runner | HyDE generation progress queries=1372/1372 cache_hits=1372
2026-08-06 14:42:54,403 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/agent-harnesses "HTTP/1.1 200 OK"
2026-08-06 14:42:54,508 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/facebook/contriever/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-06 14:42:54,515 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/facebook/contriever/2bd46a25019aeea091fd42d1f0fd4801675cf699/config.json "HTTP/1.1 200 OK"
2026-08-06 14:42:54,640 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/facebook/contriever/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-06 14:42:54,640 | WARNING | huggingface_hub.utils._http | Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
2026-08-06 14:42:54,647 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/facebook/contriever/2bd46a25019aeea091fd42d1f0fd4801675cf699/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-06 14:42:54,760 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/facebook/contriever/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-06 14:42:54,877 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/facebook/contriever/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-06 14:42:55,052 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/facebook/contriever/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-06 14:42:55,058 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/facebook/contriever/2bd46a25019aeea091fd42d1f0fd4801675cf699/config.json "HTTP/1.1 200 OK"
2026-08-06 14:42:55,323 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/facebook/contriever/resolve/main/model.safetensors "HTTP/1.1 404 Not Found"
2026-08-06 14:42:55,444 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/facebook/contriever "HTTP/1.1 200 OK"
Loading weights:   0%|          | 0/199 [00:00<?, ?it/s]Loading weights: 100%|██████████| 199/199 [00:00<00:00, 18609.76it/s]
2026-08-06 14:42:55,571 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/facebook/contriever/commits/main "HTTP/1.1 200 OK"
2026-08-06 14:42:55,707 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/facebook/contriever/discussions?p=0 "HTTP/1.1 200 OK"
2026-08-06 14:42:55,829 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/facebook/contriever/commits/refs%2Fpr%2F2 "HTTP/1.1 200 OK"
2026-08-06 14:42:55,943 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/facebook/contriever/resolve/refs%2Fpr%2F2/model.safetensors.index.json "HTTP/1.1 404 Not Found"
2026-08-06 14:42:56,059 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/facebook/contriever/resolve/refs%2Fpr%2F2/model.safetensors "HTTP/1.1 302 Found"
2026-08-06 14:43:22,367 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=1/1372
2026-08-06 14:43:22,756 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=10/1372
2026-08-06 14:43:23,031 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=20/1372
2026-08-06 14:43:23,369 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=30/1372
2026-08-06 14:43:23,679 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=40/1372
2026-08-06 14:43:24,020 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=50/1372
2026-08-06 14:43:24,248 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=60/1372
2026-08-06 14:43:24,527 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=70/1372
2026-08-06 14:43:24,853 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=80/1372
2026-08-06 14:43:25,132 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=90/1372
2026-08-06 14:43:25,463 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=100/1372
2026-08-06 14:43:25,744 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=110/1372
2026-08-06 14:43:25,970 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=120/1372
2026-08-06 14:43:26,208 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=130/1372
2026-08-06 14:43:26,430 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=140/1372
2026-08-06 14:43:26,686 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=150/1372
2026-08-06 14:43:26,947 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=160/1372
2026-08-06 14:43:27,212 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=170/1372
2026-08-06 14:43:27,553 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=180/1372
2026-08-06 14:43:27,829 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=190/1372
2026-08-06 14:43:28,082 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=200/1372
2026-08-06 14:43:28,373 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=210/1372
2026-08-06 14:43:28,584 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=220/1372
2026-08-06 14:43:28,895 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=230/1372
2026-08-06 14:43:29,166 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=240/1372
2026-08-06 14:43:29,470 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=250/1372
2026-08-06 14:43:29,744 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=260/1372
2026-08-06 14:43:30,007 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=270/1372
2026-08-06 14:43:30,253 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=280/1372
2026-08-06 14:43:30,507 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=290/1372
2026-08-06 14:43:30,764 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=300/1372
2026-08-06 14:43:31,075 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=310/1372
2026-08-06 14:43:31,442 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=320/1372
2026-08-06 14:43:31,716 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=330/1372
2026-08-06 14:43:31,990 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=340/1372
2026-08-06 14:43:32,257 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=350/1372
2026-08-06 14:43:32,567 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=360/1372
2026-08-06 14:43:32,810 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=370/1372
2026-08-06 14:43:33,061 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=380/1372
2026-08-06 14:43:33,381 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=390/1372
2026-08-06 14:43:33,671 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=400/1372
2026-08-06 14:43:34,003 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=410/1372
2026-08-06 14:43:34,404 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=420/1372
2026-08-06 14:43:34,644 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=430/1372
2026-08-06 14:43:34,884 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=440/1372
2026-08-06 14:43:35,238 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=450/1372
2026-08-06 14:43:35,476 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=460/1372
2026-08-06 14:43:35,758 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=470/1372
2026-08-06 14:43:36,069 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=480/1372
2026-08-06 14:43:36,311 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=490/1372
2026-08-06 14:43:36,631 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=500/1372
2026-08-06 14:43:36,921 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=510/1372
2026-08-06 14:43:37,194 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=520/1372
2026-08-06 14:43:37,501 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=530/1372
2026-08-06 14:43:37,786 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=540/1372
2026-08-06 14:43:38,010 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=550/1372
2026-08-06 14:43:38,318 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=560/1372
2026-08-06 14:43:38,653 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=570/1372
2026-08-06 14:43:38,961 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=580/1372
2026-08-06 14:43:39,192 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=590/1372
2026-08-06 14:43:39,471 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=600/1372
2026-08-06 14:43:39,738 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=610/1372
2026-08-06 14:43:39,958 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=620/1372
2026-08-06 14:43:40,212 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=630/1372
2026-08-06 14:43:40,483 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=640/1372
2026-08-06 14:43:40,797 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=650/1372
2026-08-06 14:43:41,066 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=660/1372
2026-08-06 14:43:41,332 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=670/1372
2026-08-06 14:43:41,639 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=680/1372
2026-08-06 14:43:41,864 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=690/1372
2026-08-06 14:43:42,119 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=700/1372
2026-08-06 14:43:42,479 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=710/1372
2026-08-06 14:43:42,703 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=720/1372
2026-08-06 14:43:42,970 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=730/1372
2026-08-06 14:43:43,228 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=740/1372
2026-08-06 14:43:43,538 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=750/1372
2026-08-06 14:43:43,809 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=760/1372
2026-08-06 14:43:44,097 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=770/1372
2026-08-06 14:43:44,377 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=780/1372
2026-08-06 14:43:44,693 | INFO | hyde.loogle.runner | HyDE retrieval progress retriever=contriever queries=790/1372
